id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Hướng ban công,Tiện ích
306309934,9,"Bán Nhà riêng tại Đường Số 47, Củ Chi, 10 tỷ, 528 m2",10 tỷ,10.0,"18,94 triệu/m²",528,Huyện  Củ Chi,"Đ. Số 47, X. Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",4,,29/12/2025,https://meeyland.com/ban-nha-rieng-cu-chi-ho-chi-minh-i1223/306309934,"Nhà riêng tại Đường Số 47, Củ Chi, Hồ Chí Minh, sở hữu diện tích 528 m2, 4 phòng ngủ, 11m mặt tiền, 7m ngõ trước. Giá bán 10 tỷ VND. - Diện tích rộng rãi, phù hợp với gia đình lớn và có không gian sống thoải mái. - 4 phòng ngủ, giúp đảm bảo sự riêng tư cho mỗi thành viên trong gia đình. - Mặt tiền rộng 11m, thích hợp cho việc kinh doanh hoặc mở văn phòng. - Pháp lý đầy đủ, đảm bảo quyền lợi cho người mua. - Tiện nghi đầy đủ với điều hòa, tủ lạnh, giường... Ngõ vào rộng rãi, dễ dàng cho xe hơi di chuyển. Không gian sống yên tĩnh, phù hợp cho cuộc sống gia đình. Địa điểm xung quanh: - Gần siêu thị Bách Hóa Xanh, thuận tiện cho việc mua sắm hàng ngày. Để biết thêm thông tin chi tiết, vui lòng liên hệ Kiều Duẩn qua số điện thoại 0938276600 Thu gọn Liên hệ: SĐT 1 093 827 **** Hiện số Thông tin chi tiết Mặt tiền 11m Ưu điểm BĐS Mặt tiền rộng",11m,,,Mặt tiền rộng,,
306308634,9,"Đất Củ Chi giá rẻ. 666m2, sẵn 284m2 thổ cư, giá chỉ 3,5 tỷ, AC quan tâm gọi ngay em Diệp nhé","3,5 tỷ",3.5,"5,26 triệu/m²",666,Huyện  Củ Chi,"Đ. Bến Súc, X. An Phú, H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306308634,"- Cần bán lô đất 666m2. Ngay đường Bến Súc, An Phú Củ Chi. - Diện tích 12x57m, đã có 284m2 thổ cư, đất vuông vức, đã xây rào kín. - Xung quanh dân cư đông đúc, không gần mồ mả, không gần chuồng trại, toàn bộ quy hoạch khu dân cư. - Giá chủ gửi chỉ 3,5 tỷ, còn bớt, ac quan tâm gọi ngay cho em nhé. Liên hệ: SĐT 1 096 189 **** Hiện số Thông tin chi tiết Mặt tiền 12m Ưu điểm BĐS Đất vuông - nở hậu",12m,,,Đất vuông - nở hậu,,
306301864,9,"Đất mặt tiền kênh Đá Hàng đường 144 xã Bình Mỹ - Củ Chi, view kênh thoáng mát, 457m2","3,3 tỷ",3.3,"7,22 triệu/m²",457,Huyện  Củ Chi,"Đ. 144, X. Bình Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306301864,"Đất mặt tiền kênh Đá Hàng đường 144 xã Bình Mỹ - Củ Chi, view kênh thoáng mát, 457m2. - Cách đường Bình Mỹ vào 500m là tới, đường 5m, ô tô tới nơi. - Mặt tiền đường 144, đang chuẩn bị làm nhựa. - Diện tích 457m2, có 166m2 thổ cư, kích thước 29x23. - Sổ riêng, xây dựng tự do, pháp lý sạch, thích hợp làm nhà vườn, nghĩ dưỡng, đầu tư sinh lời. - Giá 3,3 tỷ thương lượng. Liên hệ: SĐT 1 096 521 **** Hiện số Thông tin chi tiết Mặt tiền 29m",29m,,,,,
306294504,9,"Bán đất khu Tân Phú Trung, kết nối nhanh KCN Tân Phú Trung và BV Xuyên Á, sổ riêng","1,5 tỷ",1.5,"10,51 triệu/m²",142.7,Huyện  Củ Chi,"X. Tân Phú Trung, H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306294504,"Vị trí thuận lợi, ngay nút giao Hồ Văn Tắng Nguyễn Thị Lắng, cách đúng 100m. Sổ hồng riêng từng nền, mới tách ngày 20/09/2025. Bao kiểm tra quy hoạch và giấy phép xây dựng. Đường nhựa 7m, ô tô đi lại thoải mái. Ngân hàng hỗ trợ vay đến 80% giá trị. - Diện tích: 142.7m2. Cách Bệnh viện Xuyên Á và KCN Tân Phú Trung 4km, đi thẳng đường Nguyễn Thị Lắng. Giá bán cam kết rẻ hơn thị trường, phù hợp mua ở hoặc đầu tư lâu dài. Liên hệ: SĐT 1 070 515 **** Hiện số",,,,,,
306301885,9,"Cần bán lô đất thổ cư 2 mặt tiền đường Nguyễn Văn Khạ, Củ Chi. DT 85m2, SHR, giá 1 tỷ",1 tỷ,1.0,"11,78 triệu/m²",84.9,Huyện  Củ Chi,"Đ. Nguyễn Văn Khạ, X. Tân An Hội, H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306301885,"Cần bán lại lô đất 2 mặt tiền đường Nguyễn Văn Khạ, xã Tân An Hội, Củ Chi. Đất full thổ cư, đường thông thoáng, thuận tiện kinh doanh. Đất vuông vức, sạch đẹp, không quy hoạch, mồ mả. Diện tích: 85m2 (5 x 17m). Đường nhựa trước đất 8m, di chuyển ra KCN Tây Bắc, Bv Đa khoa Củ Chi 5p. Gần vị tí nút giao Cao tốc Mộc Bài. Giá: 1tỷ. Sổ hồng riêng, bao sang tên công chứng. Thông tin chi tiết liên hệ: 0373110968 Thuý Nhi. Liên hệ: SĐT 1 037 311 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,
306304918,9,"Lô đất 140m2 full thổ cư SHR sát ngay chợ Tân Phú Trung, Củ Chi, TPHCM. Cần bán gấp giá cực rẻ ngộp","1,9 tỷ",1.9,"13,57 triệu/m²",140,Huyện  Củ Chi,"X. Tân Phú Trung, H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306304918,"Lô đất 140m2 5x28m full thổ cư, sổ hồng riêng pháp lý minh bạch rõ ràng, xây dựng tự do thoải mãi. Đất mặt tiền đường 12m nằm sát bên khu chợ Tân Phú Trung, Củ Chi. Dân cư đông đúc buôn bán kinh doanh tấp lập sầm uất. Trường hoc, bệnh viện, siêu thị tiện ích dân sinh đầy đủ. Cần bán gấp giá 1,9 tỷ ko phát sinh bất cư chi phí gì khác. Liên hệ ngay. Xem đất trực tiếp. Đúng nhu cầu giao dịch ngay trong ngày. Liên hệ: SĐT 1 093 701 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5m,,,,,
306306780,9,"Bán nhà mặt phố, mặt tiền Quốc Lộ 22, 25 tỷ, 2000m2, Tân Thông Hội, Củ Chi, HCM",25 tỷ,25.0,"12,5 triệu/m²",2.000,Huyện  Củ Chi,"Đ. Quốc Lộ 22, X. Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",5,5,29/12/2025,https://meeyland.com/ban-nha-rieng-cu-chi-ho-chi-minh-i1223/306306780,"Nhà mặt phố với diện tích 2000m2, 5PN + 3 WC/PT + bếp, tọa lạc mặt tiền Quốc Lộ 22, Tổ 1, ấp Tiền, Tân Thông Hội, Củ Chi, Hồ Chí Minh. Giá bán 25 tỷ VND. Nội thất đầy đủ gồm điều hòa, tủ lạnh, giường, tủ... Pháp lý đầy đủ. + Mặt tiền rộng 20mx100m, rất thích hợp cho kinh doanh, buôn bán. + Mặt tiền Quốc Lộ 22 rộng 60m, thuận tiện cho xe ô tô, xe container di chuyển. + Phong thủy tốt, mang lại sự thịnh vượng cho chủ sở hữu. Liên hệ để biết thêm chi tiết: Nguyen Duc Nguyen, 0909972007 https://www.google.com/maps/@10.9456375,106.5269926,3a,75y,206.41h,92.58t/data=!3m7!1e1!3m5!1s2wfLQBopdOPCAFaVSIL2Bg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-2.576297207261092%26panoid%3D2wfLQBopdOPCAFaVSIL2Bg%26yaw%3D206.4094336799633!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D Thu gọn Liên hệ: SĐT 1 090 997 **** Hiện số Thông tin chi tiết Mặt tiền 20m Ưu điểm BĐS Mặt tiền rộng",20m,,,Mặt tiền rộng,,
306300260,9,"Lô đất nền ấp 8 Xã Bình Mỹ - Củ Chi, 89m2 full thổ, đường bê tông ô tô tới nới, giá cực tốt","1,65 tỷ",1.65,"18,54 triệu/m²",89,Huyện  Củ Chi,"Đ. Bình Mỹ, X. Bình Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306300260,"Lô đất nền ấp 8 Xã Bình Mỹ - Củ Chi, 89m2 full thổ, đường bê tông ô tô tới nới. - Cách đường Bình Mỹ 100m tới đất. - Kích thước 5x17.8m vuông vức, TDT 89m2 có thổ cư toàn bộ. - Đường bê tông trước đất, ô tô vào tận nơi. - Sổ hồng riêng, xây dựng tự do. - Gần chợ, bách hoá xanh, trường học... - Giá 1,65 tỷ, còn bớt lộc, hỗ trợ bank. Liên hệ: SĐT 1 090 283 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5m,,,,,
306297310,9,"Bán lô đất vườn có diện tích 1160m2, giá 1 tỷ 350tr, pháp lý rõ ràng ở Củ Chi, TP HCM","1,35 tỷ",1.35,"1,16 triệu/m²",1.160,Huyện  Củ Chi,"H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306297310,"Chính chủ bán lô đất ở Củ Chi TP HCM. Diện tích 1.160m2 ngang 12m nở ra 15m. Pháp lý chuẩn, sổ hồng riêng. Mặt tiền đường lớn xe tải 5 tấn vi vu. Vị trí 1 sẹc Tỉnh lộ 7 vào cỡ 100m, cách Quốc Lộ 22, chợ, trường học chỉ 800m. Anh chị mua đầu hay làm vườn gọi trực tiếp cho tôi. Liên hệ: SĐT 1 035 539 **** Hiện số Thông tin chi tiết Mặt tiền 12m",12m,,,,,
306304174,9,"Anh Bình bán lô hơn 200m2 đường số 30, , Tân Thông Hội, Củ Chi. 720tr",730 triệu,0.73,"3,44 triệu/m²",212,Huyện  Củ Chi,"Đ. Số 30, X. Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306304174,"720tr, sổ hồng riêng Anh Bình cần tiền để xoay xở kinh doanh, vừa mất đậm lô hàng, bán lô đất để gom tiền nhập lại hàng Tết. Vị trí: Đường số 30, Tân Thông Hội, Củ Chi, nằm bên phải QL22, cách bệnh viện Xuyên Á khoảng 5km, thông ra đường lớn, QL22,...Anh chị nào đang cần đầu tư hoặc xây ở đều được Diện tích: 6,5 x 33m, tổng 212m2, thổ cư Anh chị nào có nhu cầu xem đất, liên hệ trực tiếp em Vân: 0707332802 Liên hệ: SĐT 1 070 733 **** Hiện số",,,,,,
306304626,9,"1100m2 full thổ cư, đất ngay đường Nguyễn Thị Lắng, Tân Phú Trung, Củ Chi.","14,5 tỷ",14.5,"13,18 triệu/m²",1.100,Huyện  Củ Chi,"Đ. Nguyễn Thị Lắng, X. Tân Phú Trung, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306304626,"- Bán lô đất full thổ cư ngay đường Nguyễn Thị Lắng, Tân Phú Trung, Củ Chi. - Diện tích 18x60, 1100m2 full thổ cư, - Đất cao ráo, vuông vức, không gần mồ mả. quy hoạch toàn bộ khu dân cư, - Từ đất di chuyển chỉ 1km ra KCN Tân Phú Trung, Chợ Tân Phú Trung, BV đa khoa Xuyên Á. - Đất cách bến xe An Sương, Trung Tâm Tp HCM chỉ mất 30 phú di chuyển, trục đường QL22 đang nâng cấp mở rộng, sắp tới sẽ rút ngắn thời gian di chuyển hơn. - Đất full thổ, xây dựng đc ngay, thích hợp cho cô chú anh chị xây biệt thự , kho xưởng, dãy trọ cho thuê cũng khá hợp lí ạ. AC quan tâm LH em Diệp ngay nhé. Thu gọn Liên hệ: SĐT 1 096 189 **** Hiện số Thông tin chi tiết Mặt tiền 18m",18m,,,,,
306299614,9,Cần bán 4292m2 đất mặt tiền Tỉnh Lộ 15. Giá 13 tỷ,13 tỷ,13.0,"3,03 triệu/m²",4.292,Huyện  Củ Chi,"Đ. Tỉnh lộ 15, X. Phú Mỹ Hưng, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306299614,"Bán đất mặt tiền đường Tỉnh Lộ 15 xã Phú Mỹ Hưng, Củ Chi, TP HCM, Đường Tỉnh Lộ 15 là tuyến đường huyết mạch kết nối từ Củ Chi TPHCM đi các tỉnh lân cận... Ngang 43m dài 120m (tổng 4292m). Quy hoạch khu dân cư (chưa thổ cư). Vị trí đắc địa phù hợp xây dựng kho xưởng, biệt thự, phân lô hoặc tích sản tương lai. Chủ cần chuyển hướng đầu tư bán gấp, Giá bán nhanh: 13 tỷ (giá cũ 15,6 tỷ). Quí khách có nhu cầu xin liên hệ để biết thêm thông tin ạ. Liên hệ: 0938565809 Hoàng. Xin cảm ơn. Thu gọn Liên hệ: SĐT 1 093 856 **** Hiện số Thông tin chi tiết Mặt tiền 43m Ưu điểm BĐS Phân lô liền kề",43m,,,Phân lô liền kề,,
306304557,9,"Bán đất thổ cư 5x23m (113m2) xã Bình Mỹ, xây dựng hoàn công","2,4 tỷ",2.4,"21,43 triệu/m²",112,Huyện  Củ Chi,"Đ. Bình Mỹ, X. Bình Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306304557,"Bán đất thổ cư 1/Kênh Xanh xã Bình Mỹ, H.Củ Chi Diện tích 5x23m (112m2) thổ cư 106m2. Gần rạch Kênh Xanh thoáng mát quanh năm, khu dân kín, cách Hoc Môn, Quận 12 tầm 5 phút. Hiện trạng đất trống, sẵn giấy phép xây dựng 1 trệt 1 lầu, 1 phòng thờ, vị trí đẹp. Mật độ xây dựng trên 80%. Giá bán: 2,4 tỷ thương lượng. Liên hệ: SĐT 1 098 155 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5m,,,,,
306299099,9,"Bán đất tặng nhà kho, thuộc xã Bình Mỹ - Củ Chi, TP HCM, 352m2, giá cực tốt","4,6 tỷ",4.6,"13,07 triệu/m²",352,Huyện  Củ Chi,"Đ. Võ Văn Bích, X. Bình Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306299099,"Bán đất tặng nhà kho, thuộc xã Bình Mỹ - Củ Chi, tp HCM, 352m2. - Cách đường Võ Văn Bích vào 500m. - Đường bê tông 5m, rộng rãi, có điện 3 pha. - Diện tích 352 m2, thổ cư toàn bộ, kích thước 17x26. - Có nhà cấp 4 đang làm kho, thuận lợi cho khách mục đích làm kho xưởng. - Đất quy hoạch khu dân hiện hữu, pháp lý sạch bao test. - Giá cần bán gấp chỉ với 4,6 tỷ bớt lộc, giá quá rẽ cho bds này. Liên hệ: SĐT 1 096 521 **** Hiện số",,,,,,
306305782,9,"Bán nhà mặt tiền đường Nguyễn Thị Châu, Xã Phú Hòa Đông, Củ Chi, 164m², 5x32m, Giá Chỉ 1.9 Tỷ","1,9 tỷ",1.9,"11,59 triệu/m²",164,Huyện  Củ Chi,"Đ. Nguyễn Thị Châu, X. Phú Hòa Đông, H. Củ Chi, Tp. Hồ Chí Minh",1,1,28/12/2025,https://meeyland.com/ban-nha-rieng-cu-chi-ho-chi-minh-i1223/306305782,"1.Vị trí đắc địa tiềm năng phát triển lâu dài - Lô đất tọa lạc ngay mặt tiền đường Nguyễn Thị Châu, lộ giới quy hoạch 12m, giao thông thuận tiện, xe ô tô ra vào thoải mái. - Chỉ cách Tỉnh lộ 15 khoảng 300m, gần sông Sài Gòn chưa đầy 500m, không khí mát mẻ, trong lành, rất thích hợp để nghỉ dưỡng. - Từ đất về chợ Phú Hòa Đông chỉ 1.5km, về Ngã tư Tân Quy khoảng 3km, di chuyển nhanh chóng về trung tâm. - Khu dân cư hiện hữu, xung quanh đã có nhiều nhà vườn xanh mát, tiện ích đầy đủ trong bán kính 2km: chợ, trường học, ngân hàng, siêu thị mini. 2. Thông tin lô đất - Kích thước: 5 x 32m, diện tích 164m² thổ cư 100% - Hiện trạng: Đất cao ráo, vuông vức, trên đất có sẵn nhà cấp 4 (có gác lửng) đầy đủ công năng; bếp, toilet, phòng ngủ. Phía sau chừa sân rộng tha hồ trồng rau sạch, nuôi gà. - Hướng đất: Tây Bắc. 3. Pháp lý minh bạch - Sổ hồng riêng, sang tên công chứng ngay trong ngày. - Quy hoạch: đất ở hiện hữu, đảm bảo pháp lý an toàn, có thể xin phép xây dựng và hoàn công dễ dàng nếu muốn xây mới 4. Giá bán: 1.9 tỷ mức giá cực kỳ hợp lý cho lô đất đường lớn, vị trí mặt tiền, tiềm năng sinh lời cao. - Tiềm năng khai thác + Thích hợp cho người lớn tuổi nghỉ dưỡng, không gian thoáng mát gần sông. + Đầu tư giữ đất lâu dài, giá trị chắc chắn tăng khi hạ tầng khu vực ngày càng hoàn thiện. - Liên hệ ngay để xem đất thực tế & thương lượng trực tiếp chính chủ! 5. Nhận ký gửi nhà đất khu vực Củ Chi - Hỗ trợ tìm kiếm nhà đất Củ Chi theo yêu cầu của Quý khách! LH 0985774078 Minh Tuyến Thu gọn Liên hệ: SĐT 1 098 577 **** Hiện số Thông tin chi tiết Mặt tiền 5m Ưu điểm BĐS Giao thông thuận lợi, Xây mới",5m,,,"Giao thông thuận lợi, Xây mới",,
306291047,9,"Đất rẻ giá đẹp, ngay Tỉnh Lộ 7, chợ lô 6, An Nhơn Tây, Củ Chi",16 tỷ,16.0,2 triệu/m²,8.000,Huyện  Củ Chi,"Đ. Phan Thị Sửu, X. An Nhơn Tây, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306291047,"- Bán lô đất 8000m2 ngay chợ lô 6. - 80x90m, nở hậu. Đất toàn bộ quy hoạch khu dân cư, lên thổ cư được. - Giá chỉ 2tr/m2. AC quan tâm LH: Em Diệp nhé. Liên hệ: SĐT 1 096 189 **** Hiện số Thông tin chi tiết Mặt tiền 80m Ưu điểm BĐS Đất vuông - nở hậu",80m,,,Đất vuông - nở hậu,,
306304830,10,Đất HXH Hồ Văn Tắng Củ Chi 250m Cách MT 100m Giá 10tr/m2,"2,5 tỷ",2.5,đất hxh hồ văn tắng củ chi 250m cách mt 100m giá 10tr/m2,250,Huyện  Củ Chi,"Đ. Nguyễn Thị Lắng, X. Tân Phú Trung, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306304830,"Đất HXH Hồ Văn Tắng Củ Chi 250m Cách MT 100m Giá 10tr/m2 Diện tích: 10 25 = 250m Sổ công nhận 231,5m .Có 30m thổ cư Vị trí: Hẻm xe hơi, cách mặt tiền Hồ Văn Tắng ~100m Khu dân cư hiện hữu, ở hoặc đầu tư đều đẹp Pháp lý: Sổ riêng chính chủ Đang vay VIB 1,5 tỷ Giá bán: 2,55 tỷ (thương lượng) Liên hệ: SĐT 1 097 776 **** Hiện số",,,,,,
306298935,10,MT Tỉnh Lộ 8 sát Satra Củ Chi Lô vuông 2 mặt hẻm ngộp bank chỉ 23tr/m.,"29,5 tỷ",29.5,"23,16 triệu/m²",1.274,Huyện  Củ Chi,"Đ. Tỉnh lộ 8, X. Tân Thạnh Tây, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306298935,"MT Tỉnh Lộ 8 sát Satra Củ Chi Lô vuông 2 mặt hẻm ngộp bank chỉ 23tr/m. 1274m2. (ngang 16.2 - dài 81.62). Có 134m thổ cư, nở hậu nhẹ, 2 mặt hẻm. Mặt tiền TL8, kế bên TTTM Satra, dân cư đông, đường 21m. Giá chỉ 23tr/m chủ ngộp bank cần bán gấp. Sổ đẹp, ngân hàng giữ, pháp lý chuẩn. Liên hệ: SĐT 1 097 776 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,
306288390,10,"Bán lô góc 2 mặt tiền Trần Văn Chẩm 134m2 sổ mới 2025 ngay công viên nước Củ Chi, từ TL8 vào 400m",N/A,,N/A,134,Huyện  Củ Chi,"Đ. Trần Văn Chẩm, X. Phước Vĩnh An, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306288390,"Đất nằm ngay vị trí 2 mặt tiền đường nhựa tại đường Trần Văn Chẩm, Phước Vĩnh An, Củ Chi, đường nhựa hiện hữu 12m, sắp tới mở thêm lên 20m, mặt tiền còn lại hiện hữu 10m, khu vực thông thoáng, khí hậu ôn hòa. Diện tích: 134m2 (6mx22m), khu vực xây dựng tự do, đầy đủ giấy phép xây dựng, có hoàn công, mua về buôn bán kinh doanh tạp hóa rất thích hợp. Giá mềm, làm việc với chủ đất. Bán kính xung quanh 2km có khu dân cư hiện hữu, sầm uất, có đầy đủ tiện ích lớn để phục vụ công việc và cuộc sống. Anh/ chị quan tâm đi xem thực tế đất alo em Tấn. Thu gọn Liên hệ: SĐT 1 032 778 **** Hiện số Thông tin chi tiết Mặt tiền 6m",6m,,,,,
306294599,10,Chính chủ bán đất Thái Mỹ Củ Chi phù hợp an cư & đầu tư,12 tỷ,12.0,"6,8 triệu/m²",1.765,Huyện  Củ Chi,"X. Thái Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306294599,"Chính chủ bán đất Thái Mỹ Củ Chi phù hợp an cư & đầu tư. Mặt tiền đường Lê Thị Dò, xã Thái Mỹ, Củ Chi, TP. HCM. Tổng diện tích: 1764,6m2. Có 300m2 thổ cư. Đặc điểm nổi bật: Khuôn viên liền thửa, đường nhựa chạy xuyên đất, xe ô tô ra vào thoải mái. Đất nở hậu, cao ráo, không ngập nước. Không gian xanh mát, yên tĩnh, phù hợp 34 thế hệ sinh sống, nghỉ dưỡng hoặc làm farm. Thổ nhưỡng tốt, trồng cây ăn trái tự cung tự cấp. Giao thông thuận tiện kết nối Bình Dương Tây Ninh Long An. Khu dân cư quy hoạch, pháp lý rõ ràng. Liên hệ chính chủ: Cô Hòa 0908912756Zalo/ĐT). Thu gọn Liên hệ: SĐT 1 090 891 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi, Đất vuông - nở hậu",,,,"Giao thông thuận lợi, Đất vuông - nở hậu",,
