id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Tiện ích,Nội thất,Hướng ban công
306250092,16,"Chính chủ bán nhà Đ.LÊ THỊ BẠCH CÁT - Q.11, gần LOTTE MART, đang cho thuê 22 triệu/tháng.Giá 3T890","3,89 tỷ",3.89,"49,87 triệu/m²",78,N/A,"Đ. Lê Thị Bạch Cát, P. 11, Q. 11, Tp. Hồ Chí Minh",,,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306250092,"Chính chủ bán nhà đường ôtô 5,5m Lê Thị Bạch Cát - Phường 11 - Quận 11. Đang cho thuê 22 triệu/tháng *Gần LOTTE MART, Trường THCS Chu Văn An, Trường THPT Nguyễn Hiền* Diện Tích: 78m2 ( Ngang 4,5m - Dài 17,3m) Nhà xây: 1 trệt - 2 lầu - 3 phòng ngủ - 3 nhà vệ sinh Ban công thoáng mát - Ôtô ngủ trong nhà - tặng toàn bộ nội thất SỔ HỒNG CHÍNH CHỦ - SANG TÊN NGAY Giá mua ngay 3TỎi890 (CÒN THƯƠNG LƯỢNG) Gọi Nhanh: 0941113748 - EM TÍN - HỖ TRỢ XEM NHÀ NGAY Thu gọn Liên hệ: SĐT 1 094 111 **** Hiện số",,,,,,,
306248088,16,"Bán gấp khuôn đất xây Toà nhà Siêu Hiếm đường 3/2 DT 12,2m x 17m Giá 85 tỷ Thương lượng",85 tỷ,85.0,425 triệu/m²,200,N/A,"Đ. 3/2, P. 15, Q. 11, Tp. Hồ Chí Minh",,,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306248088,"Chủ thiện chí cần bán gấp khuôn đất xây Toà nhà vuông vức không lỗi phong thuỷ đường 3/2 Phường 15 Quận 11 - Diện tích : 12,2m x 17m. - Chỉ tiêu XD : Hầm 7 Tầng - Pháp lý : Sổ hồng cá nhân - Giá bán : 85 tỷ - Xin liên hệ 0906837832 Phi Hùng để xem nhà và gặp chính chủ thương lượng - Xin cám ơn! Liên hệ: SĐT 1 090 683 **** Hiện số Thông tin chi tiết Mặt tiền 12,2m","12,2m",,,,,,
306250937,16,"NHÀ LÊ ĐẠI HÀNH, Q.11 4,55 TỶ Lê Tung, P.13, Q.11 sát Parkson Lê Đại Hành Khu dân trí","4,55 tỷ",4.55,130 triệu/m²,35,N/A,"Đ. Lê Đại Hành, P. 13, Q. 11, Tp. Hồ Chí Minh",3,3,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306250937,"NHÀ LÊ ĐẠI HÀNH, Q.11 4,55 TỶ Lê Tung, P.13, Q.11 sát Parkson Lê Đại Hành Khu dân trí cao, trung tâm tiện ích, di chuyển thuận tiện DT: 3,4 11m (vuông vức) KC: Trệt + 1Lầu 3pN 2WC Nhà gọn đẹp, vào ở ngay Phù hợp ở hoặc cho thuê, nhu cầu thuê cao Giá: 4 TỶ 550 (TL) Minh An Nhà trung tâm Q11 tầm tiền hiếm, xem là chốt nhanh Liên hệ: SĐT 1 078 536 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,
306251408,16,"Bán gấp nhà Cư Xá Bình Thới, Quận 11 Giá chỉ 7ty3 sở hữu căn nhà vị trí đắc địa","7,3 tỷ",7.3,"126,96 triệu/m²",57.5,N/A,"Đ. Cư Xá Bình Thới, P. 8, Q. 11, Tp. Hồ Chí Minh",,4,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306251408,"Bán gấp nhà Cư Xá Bình Thới, Quận 11, Diện tích: 57.5 m2 ( 4 x 14,2m) Diện tích sử dụng : 230.7 m2 VỊ TRÍ : toạ lạc tại khu đẹp nhất Quận 11, tập trung đầy đủ tiện ích công viên lớn nhất Quận 11 trường học các cấp như Nguyễn Hiền, Chu Văn An, Lạc Long Quân, Bệnh viện Quận 11, gần Phố Ngân Hàng Quận 11. Nhà cực đẹp, đường 15m lộ giới (lề 6m), vỉa hè rộng 6m , đường nhựa 15m lộ giới, cách đường Lãnh Binh Thăng 30m. KẾT CẤU nhà 1 trệt, lửng, hai lầu + sân thượng có mái che gồm : 1 phòng khách, phòng bếp , 6 phòng ngủ và 4 WC. THÍCH HỢP : Khu vực kinh doanh đa ngành nghề : tiện mở spa, văn phòng showroom. GIAO THÔNG thuận tiện, đi lại dễ dàng. Đường thông tất cả các hướng. Giá Cả : 7.3 tỷ có bớt lộc Thu gọn Liên hệ: SĐT 1 093 801 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi",,,,Giao thông thuận lợi,,,
306250971,16,Hêm 8M Xe Hơi- Nhà Mới Hoàn Công,"4,98 tỷ",4.98,"131,05 triệu/m²",38,N/A,"Đ. Âu Cơ, P. 5, Q. 11, Tp. Hồ Chí Minh",3,3,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306250971,1 căn #Quận11 Xe Hơi quay đầu thông ra Âu Cơ Chỉ 4ty980 TL SỔ RIÊNG HOÀN CÔNG Nhà mới 2 Tấm full nội thất. Thiết kế sang trọng - bước vào nhà rất mát mẻ và thoải mái - Bàn ghế tủ bếp hài hòa. - 3 PN đều có cửa sổ - 2Wc - ban công - giếng trời - sân để xe . - DT 38m2 hoàn công đủ. Mời LH Ly Ngọc : 0866556750 #nhaphoquan11 Biết ơn & trân trọng ! Liên hệ: SĐT 1 086 655 **** Hiện số Thông tin chi tiết Mặt tiền 4m,4m,,,,,,
306246795,16,Siêu phẩm xuất hiện mặt tiền đường Phan Xích Long Phường 16 Quận 11 khu vực sầm uất DT 4x15m,"12,2 tỷ",12.2,"203,33 triệu/m²",60,N/A,"Đ. Phan Xích Long, P. 16, Q. 11, Tp. Hồ Chí Minh",4,4,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306246795,"Kết cấu 1 trệt 2 lầu sân thượng trước sau. + Gồm 1 mặt bằng Kinh doanh. Phòng bếp. 4Pn. 5WC riêng từng phòng. + Phù hợp khách mua vừa ở vừa kinh doanh, vị trí phố ăn uống Quận 11, sát đường 3/2,... + Nhà chính chủ, pháp lý chuẩn, sổ để nhà công chứng nhanh. Liên hệ: SĐT 1 070 742 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306249603,16,"Bán nhà 3 tầng, lạc long quân, quận 11, 54m2, gần hẻm ôtô, nhỉnh 5 tỷ","5,9 tỷ",5.9,"109,26 triệu/m²",54,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",,2,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306249603,"* Kết cấu: Trệt + 2 Lầu BTCT kiên cố gồm 6 phòng ngủ , 2 WC * Công năng đầy đủ, dọn vào ở ngay * Phù hợp gia đình đông người hoặc đầu tư cho thuê. * Gần KDL Đầm Sen, siêu thị, chợ, nhiều trưởng học các cấp, .. * Dễ dàng di chuyển qua đường Minh Phụng, Hòa Bình,....Q5, Q6, Q1, Tân Phú, Tân Bình,.. * Liên hệ : 0902724706 Nga Bùi Liên hệ: SĐT 1 090 272 **** Hiện số",,,,,,,
306245998,16,"Hơn 4 tỷ chốt nhanh nhà lê thị bạch cát, phường 11, quận 11 - 56,7m2 - 2 lầu, 3pn, 4 wc - sổ đẹp","4,56 tỷ",4.56,"80,42 triệu/m²",56.7,N/A,"Đ. Lê Thị Bạch Cát, P. 11, Q. 11, Tp. Hồ Chí Minh",4,4,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306245998,"Chính chủ cần vốn bán nhanh căn nhà ngay Lê Thị Bạch Cát, Phường 11, Quận 11. - Giá: 4 tỷ 560 triệu - Diện tích: 56,7m2 (ngang 4,2; dài 13,5). - Kết cấu gồm 1 trệt, lửng, 2 lầu, 3 phòng ngủ, 4 WC, ban công thoáng mát, nhà full nội thất đầy đủ công năng sử dụng. - Vị trí đẹp, khu dân cư an ninh, sầm uất, thuận tiện di chuyển ra các đường lớn như Lê Đại Hành, Lãnh Binh Thăng,.. Vv. - Pháp lý chuẩn, sổ hồng riêng chính chủ, hoàn công đầy đủ. Gọi Toàn 0909761569 để xem trực tiếp!!! Thu gọn Liên hệ: SĐT 1 090 976 **** Hiện số",,,,,,,
306235112,16,Xe tải thông nhà 5 tầng - 1 căn ra mặt tiền.,"12,5 tỷ",12.5,"186,57 triệu/m²",67,N/A,"Đ. 3/2, P. 16, Q. 11, Tp. Hồ Chí Minh",,,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306235112,"Nhà chính chủ lâu năm 3/2 - Quận 11 . Xe Tải thông - Sát Mặt Tiền kinh doanh. *Chủ vay bank 7ty Giảm sâu Gấp bán 12ty5 TL *Kết cấu 5 TẤM : 1 trệt, 3 lầu BTCT + sân thượng kiên cố, nhà còn mới, thiết kế sang trọng và thông thoáng. Phòng khách - bếp rộng. - 6 phòng ngủ lớn, 6 WC. Nhà có giếng trời & 3 sân thượng thoáng mát giúp thư giản. - Có sẵn ô chờ lắp thang máy. DT : 3,5m ( nở hậu 4,7m ) dài 18m Sổ hồng riêng, hoàn công đầy đủ. Mời LH : Mis Ly 0902137060 Biết ơn & trân trọng ! Thu gọn Liên hệ: SĐT 1 090 213 **** Hiện số Thông tin chi tiết Mặt tiền 4m Tiện ích Thang máy Ưu điểm BĐS Đất vuông - nở hậu",4m,,,Đất vuông - nở hậu,Thang máy,,
306247806,16,"Nhà siêu đẹp Lạc Long Quân, xe tải đậu trước nhà, DTCN 38m2, 2 tầng, tài chính 4tỷ, pháp lý chuẩn","4,98 tỷ",4.98,"131,05 triệu/m²",38,N/A,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",2,2,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306247806,"- Nhà đẹp đã hoàn thiện đầy đủ, chỉ việc dọn vào ở ngay. - Kết cấu: 2 Tầng 2PN wc, ban công, mới đẹp, kiên cố. - Sổ mới 2025, Pháp lý chuẩn, công chứng trong ngày. - 4Tỷ98 Thương lượng. LH em Dinh Xem nhà trực tiếp. Liên hệ: SĐT 1 036 454 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306246175,16,"Lạc long quân 5,3 x 11 đường 8m - ô tô ngủ nhà nhỉnh 10 tỷ .","10,15 tỷ",10.15,203 triệu/m²,50,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",4,4,21/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306246175,"+ 1/ Lạc Long Quân ngay Vòng Xoay Đầm Sen , Lãnh Binh Thăng , 3/2 sầm uất Trung Tâm . + Gần BV Chợ Rẫy , ĐHYĐ , ĐH Bách Khoa , đường trước nhà 8m xe tải thông vi vu . + Kết cấu 4 tầng 50m2 , Dts 152,7m2 , 4 phòng ngủ rộng thoáng có ban công lấy sáng và 5wc . + Sổ hồng riêng chính chủ , chuẩn pháp lý , giao dịch ngay . + 0911440124 Alo Tuyền xem nhà và làm việc chính chủ . Nhà Thật - Hình Thật - Giá Thật . Liên hệ: SĐT 1 091 144 **** Hiện số Thông tin chi tiết Mặt tiền 8m",8m,,,,,,
306240139,16,"Bán chung cư Quận 11, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306240139,N/A,,,,,,,
306244908,16,Bình thới quận 11 - dt gần 70m2 - hẻm ô tô 7 chỗ - gần lê đại hành,"10,5 tỷ",10.5,"156,72 triệu/m²",67,N/A,"Đ. Bình Thới, P. 10, Q. 11, Tp. Hồ Chí Minh",5,5,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306244908,"BÌNH THỚI QUẬN 11 - HẺM Ô TÔ 7 CHỖ TỚI NHÀ - DT GẦN 70M2 NỞ HẬU - 4 TẦNG HOÀN CÔNG. Mô tả: + Diện tích gần 70m2 công nhận đủ, nở hậu 5.6m đẹp, dài 16m. Không lộ giới. + Kết cấu 4 tầng BTCT hoàn công gồm 5PN, 4WC có sân thượng trước sau. + Trước nhà 5m ô tô 7 chỗ tới nhà, khu phân lô thông bàn cờ, dân trí, 20m ra ô tô tránh nhau. + Vị trí đối diện Uỷ Ban Quận, 400m ra vòng xoay Lê Đại Hành, 5 phút về Quận 10. + Thích hợp ở, làm công ty, văn phòng, căn hộ dịch vụ. + Pháp lý chuẩn, không quy hoạch, không ngập nước. Liên hệ: zalo 0946462737- Phương để thêm thông tin. Chuyên nhà phố Sài Gòn. Nhận ký gởi mua bán nhà các khu vực. Hỗ trợ ngân hàng khi khách có nhu cầu. Thu gọn Liên hệ: SĐT 1 094 646 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Đất vuông - nở hậu, Phân lô liền kề",4m,,,"Đất vuông - nở hậu, Phân lô liền kề",,,
306248002,17,"Bán nhà riêng tại Lạc Long Quân, 6,9 tỷ, 48m2, giá tốt, view đẹp, Q11, HCM","6,9 tỷ",6.9,"143,75 triệu/m²",48,N/A,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",4,4,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306248002,"Nhanh tay sở hữu căn nhà riêng lý tưởng tại Lạc Long Quân, Quận 11, TP. HCM. Với diện tích 48m2, căn nhà 3 tầng này có thiết kế hiện đại và không gian thoáng đãng, phù hợp cho gia đình lớn. + 4 phòng ngủ rộng rãi. + 3 phòng tắm tiện nghi. + Mặt tiền 4m, ngõ vào 5m thuận tiện cho xe hơi. + Pháp lý đầy đủ, sổ đỏ. + Nội thất đầy đủ: Điều hòa, tủ lạnh, giường... Căn nhà còn có mặt tiền đẹp, phù hợp cho việc kinh doanh hoặc cho thuê. Pháp lý rõ ràng, đảm bảo an toàn cho người sở hữu. Địa điểm tiện ích xung quanh: - Siêu thị mẹ bầu & em bé Con Cưng, Bách Hóa Xanh, Lekhamart. - Công viên Lãnh Bình Thăng, Công viên Dương Đình Nghệ, Công viên nước Đầm Sen. - Bệnh viện Đa Khoa Bưu Điện, Bệnh viện Trưng Vương, Bệnh viện Quận Tân Phú. - Trường mẫu giáo Hương Sen, Trường mầm non Ngôi Nhà Hạnh Phúc. Quý khách quan tâm vui lòng liên hệ Lê Hoàng qua số điện thoại 0898144706 để biết thêm thông tin chi tiết. Thu gọn Liên hệ: SĐT 1 089 814 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306229624,17,"Trần Quý Quận 11 | 3 tầng + sân thượng | 5.2 tỷ dt 25,2m2 (3,25 x 7,95) dt sàn 85m2 4pn 2wc","5,2 tỷ",5.2,"206,35 triệu/m²",25.2,N/A,"Đ. Trần Quý, P. 6, Q. 11, Tp. Hồ Chí Minh",11,11,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306229624,"Nhà Trần Quý Quận 11 5,2 tỷ. Diện tích: 25,2m2 (3,25 x 7,95m) DT sàn ~85m2. Kết cấu: Tường gạch, BTCT 3 tầng + sân thượng. Gồm 4PN, 2WC, nhà ở gia đình ổn định. Vị trí trung tâm, di chuyển nhanh ra: Chợ Thiếc Hòa Hảo Lý Thường Kiệt SVĐ Thống Nhất Tạ Uyên Ba Tháng Hai. Gần các trục đường lớn quận: Lý Thường Kiệt Ba Tháng Hai Minh Phụng. Giá 5.2 tỷ, thương lượng cho khách thiện chí. Liên hệ: SĐT 1 090 879 **** Hiện số Thông tin chi tiết Mặt tiền 3,25m Ưu điểm BĐS Vị trí trung tâm","3,25m",,,Vị trí trung tâm,,,
306239241,17,"Bán chung cư Quận 11, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306239241,N/A,,,,,,,
306249577,17,"CHDV gần Đầm Sen xe hơi đậu cửa, 7PN full nội thất mới, dòng tiền 450tr/năm","8,8 tỷ",8.8,220 triệu/m²,40,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",7,,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306249577,"Đường trước nhà 7m - Gần Đầm sen, trường, chợ, hẻm xe hơi thông, trạm xăng thuận tiện di chuyển - Kết cấu trệt, lửng 3 lầu, sân thượng, gồm 7 Phòng cho thuê, WC trong phòng riêng, nội thất xịn - DT 4.5x9m (DTS 200m2) - Thương lượng LH em DinhXem nhà trực tiếp Liên hệ: SĐT 1 036 454 **** Hiện số",,,,,,,
306230968,17,"Bán nhà đường Đội Cung, P11, Quận 11. 92m2 (5,5m x 16,7m). Gần sân vận động Phú Thọ",N/A,,N/A,92,N/A,"Đ. Đội Cung, P. 11, Q. 11, Tp. Hồ Chí Minh",5,5,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306230968,"Ví trí: Ngay vòng xoay Lê Đại Hành đi vào 500m, Mặt tiền đường Bình Thới đi vào Đội Cung 200m. - Diện tích: 92m2 (5,5m x 16,7m). - Nhà 2 tầng 5 phòng ngủ, 5 nhà vệ sinh, Phòng có ban công rộng rải. Có sân để ô tô, đường trước nhà rộng 6m. Hiện đang cho thuê 23tr/ Tháng. - Liên Hệ: 0906942863 Liên hệ: SĐT 1 090 694 **** Hiện số",,,,,,,
306248821,17,"Gần Hàn Hải Nguyên, sát mặt tiền, hiếm, 4x8m, pháp lý chuẩn, hợp ở cho thuê","4,1 tỷ",4.1,"128,13 triệu/m²",32,N/A,"Đ. 3/2, P. 1, Q. 11, Tp. Hồ Chí Minh",2,2,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306248821,"Gần Hàn Hải Nguyên, sát mặt tiền, 2 Tầng 2PN, 4x8m, pháp lý chuẩn, hợp ở cho thuê. - Hẻm thông, cách 30m ra Mặt tiền, khu an ninh sạch sẽ, Gần Đầm sen, bệnh viện chợ rẫy, lotte mart,... - 1 Trệt 1 lầu, 2PN wc. Mua vào sơn mới ở ngay. - DT 4x8, 32m, xây dựng kiên cố. - 4Tỷ1 Thương lượng. LH em Dinh Xem nhà trực tiếp. Liên hệ: SĐT 1 036 454 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306248788,17,"Bán chung cư Quận 11, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306248788,N/A,,,,,,,
306248711,17,5 tầng thang máy- đối diện hoà bình- đầm sen quận 11,"11,85 tỷ",11.85,"139,41 triệu/m²",85,N/A,"P. 5, Q. 11, Tp. Hồ Chí Minh",5,,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306248711,"5 TẦNG THANG MÁY- ĐỐI DIỆN HOÀ BÌNH- ĐẦM SEN QUẬN 11 - 4.1X20m - Đường 6m, cách mặt tiền 30m - Di chuyển nhanh chóng giữa các Quận: Tân Phú, Tân Bình, Quận 11 - 11.85 tỷ - Lh: 0934129392 A Ngà 20122501 Liên hệ: SĐT 1 093 412 **** Hiện số Thông tin chi tiết Tiện ích Thang máy",,,,,Thang máy,,
306248415,17,Rẻ hơn đinh giá ngân hàng mặt tiền thương hiệu 3/2 Q11 ngang 12.5m Giá giảm sâu về 85 tỷ,85 tỷ,85.0,"427,57 triệu/m²",198.8,N/A,"Đ. 3/2, P. 5, Q. 11, Tp. Hồ Chí Minh",,,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306248415,"Bán nhà mặt tiền thương hiệu Ba Tháng Hai (3/2) Diện tích: 12,5m x 18m Công nhận: 198,28 m² Kết cấu: Trệt + Lầu (nhà vuông vức, dễ cải tạo xây mới) Pháp lý: sổ riêng, rõ ràng Ngân hàng định giá: 112 tỷ Giá bán hiện tại: 86 tỷ (thấp hơn định giá ~26 tỷ) Liên hệ: SĐT 1 096 450 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Xây mới",,,,Xây mới,,,
306246595,17,"Tôi cần bán gấp nhà đường trước nhà rộng 6m, Lý Nam Đế - P. 7 - Q. 11. Đang cho thuê 17tr",N/A,,N/A,72.1,N/A,"Đ. Lý Nam Đế, P. 7, Q. 11, Tp. Hồ Chí Minh",4,4,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306246595,"Tôi cần tiền đầu tư làm ăn nên muốn bán nhà đường Lý Nam Đế - Phường 7 - Quận 11 khu vực đông dân, gần bên Lotte Mart. Đang cho thuê 17triệu/tháng. - Diện tích: 72,1m (4,8m x 15m). - Kết cấu 1 trệt - 2 lầu - có sân thượng. 4 phòng ngủ - 4 nhà vệ sinh - có sân đậu ôtô. - Liên hệ SĐT/Zalo: 0914875689Trường Sinh) xem nhà ngay nhé. Liên hệ: SĐT 1 091 487 **** Hiện số",,,,,,,
306246244,17,"5 tỷ ,mặt tiền kinh doanh lạc long quân, chợ bình thới , q11, gần cv đầm sen, nhà 3 tầng, 39m2",5 tỷ,5.0,"128,21 triệu/m²",39,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",4,4,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306246244,"MẶT TIỀN KINH DOANH ĐỈNH, LẠC LONG QUÂN, BÌNH THỚI , Q11, GẦN CV ĐẦM SEN, NHÀ 3 TẦNG, 39M2( 3.5 X 11.5M), DÒNG TIỀN CHO THUÊ ỔN ĐỊNH 15TR/T, GIÁ SIÊU TỐT CHỈ 5.1 TỶ, TL + Vị trí : Mặt tiền Lạc Long Quân, vỉa hè , khu Bình Thới công viên Đầm Sen, Q11,Q5, Q6,Tân Phú Bình Tân thuận lơi., + Mặt tiền kinh doanh đa ngành nghề, ngay chợ Bình Thới, Khu vực kinh doanh sầm uất, gần chợ , Bệnh Viện, Trường Học Thuận tiện di chuyển các hướng + Kết cấu : 1 triệt 2 lầu , 3 PN 3 WC , ban công thoáng mát + sổ hồng chính chủ ,pháp lý chuẩn ,sổ tại gia công chứng ngay. Nguyễn Minh Zalo: 0906822198 , chính chủ thương lượng Thu gọn Liên hệ: SĐT 1 090 682 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m","3,5m",,,,,,
306246263,17,Nhà 2 lầu đúc (4x10 nở hậu) ngay đường Tôn Thất Hiệp và 3/2,"6,6 tỷ",6.6,"160,98 triệu/m²",41,N/A,"Đ. 3/2, P. 14, Q. 11, Tp. Hồ Chí Minh",,,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306246263,"Cần bán gấp nhà Q11 ngay Tôn Thất Hiệp và 3/2, Giáp Q10. - Diện tích: 4 x 10 nở hậu. - Nhà 1 trệt, 2 lầu, đúc BTCT. - Nhà xây kiên cố, 1 đời chủ - thích hợp đầu tư mua bán. - Hẻm rộng 4m, khu an ninh, gần Mặt tiền đường, Giáp Q10 và Q6. - Giá: 6.6 tỷ (còn thương lượng). - Liên hệ: 0909825315 Lan. Liên hệ: SĐT 1 090 982 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,
306243893,17,Bán nhà phố trung tâm q11 gần lê đại hành chỉ 4.55 tỷ,"4,55 tỷ",4.55,"143,99 triệu/m²",31.6,N/A,"Đ. Lê Tung, P. 13, Q. 11, Tp. Hồ Chí Minh",2,2,20/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306243893,"Vị trí đẹp ngay trung tâm Quận 11, giáp ranh Q10: Phường Phú Thọ (Phường 13, Quận 11 cũ) - Cách mặt tiền Lê Đại Hành chỉ 100m - Đối diện TTTM Flemington, gần Lotte Mart, trường đua Phú Thọ - Hẻm thông ra Tôn Thất Hiệp Công Chúa Ngọc Hân, di chuyển cực tiện Diện tích đất: 31,6m² (3.4 10.8m đất vuông vức) Diện tích sử dụng: 63,2m² Kết cấu: - 1 trệt 1 lầu - 1 phòng khách 1 bếp - 2 phòng ngủ thoáng Hình chụp thực tế nhà còn sạch đẹp, dọn vào ở ngay Ưu điểm vượt trội: - Nhà 2 mặt hẻm, thoáng, không bị lộ giới - Khu dân cư an ninh yên tĩnh - Không ngập nước, tiện di chuyển mọi hướng - Vị trí quá đẹp cho gia đình nhỏ, hoặc mua để cho thuê đều sinh lời Giá bán: 4 tỷ 550 triệu thương lượng nhẹ Thu gọn Liên hệ: SĐT 1 038 900 **** Hiện số Thông tin chi tiết Hướng ban công Tây Nam Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,Tây Nam
